date,price_index_msft,price_index_aapl,price_index_gme,price_index_sp500
2017-05-05,1.262580054894785,1.348786671495835,0.7976071784646062,1.1637322235803116
2017-05-08,1.2614821591948764,1.3854400579500181,0.8102359587902958,1.1637758764526707
2017-05-09,1.2633119853613908,1.3943498732343353,0.8138916583582585,1.1625826979415248
2017-05-10,1.268252516010979,1.3877218399130749,0.8291791292788302,1.1638971344314457
2017-05-11,1.2526989935956083,1.3939514668598334,0.8092389498172151,1.1613798187920767
2017-05-12,1.251235132662397,1.4134371604491127,0.798604187437687,1.1596628058126226
2017-05-15,1.2521500457456542,1.4098152843172762,0.8095712861415753,1.1652018702830649
2017-05-16,1.2700823421774932,1.4077508149221298,0.813226985709538,1.1644015676231498
2017-05-17,1.2347666971637696,1.3604853314016663,0.7922897972748422,1.1432347748481853
2017-05-18,1.238975297346752,1.3812024628757695,0.7902957793286807,1.1474497021904042
2017-05-19,1.2386093321134493,1.385910901847157,0.8049185776005318,1.1552150631511555
2017-05-22,1.252516010978957,1.3943498732343353,0.7992688600864075,1.1611761053877345
2017-05-23,1.2567246111619397,1.392611372691054,0.7530741110003324,1.1633102458141746
2017-05-24,1.2583714547118023,1.3884462151394423,0.7547357926221336,1.1662058863473217
2017-05-25,1.273924977127173,1.3932270916334661,0.7849783981389166,1.17138602720059
2017-05-26,1.280146386093321,1.3909090909090909,0.7384513127284812,1.171749801136915
2017-05-30,1.2883806038426349,1.391416153567548,0.75008308408109,1.170338358263974
2017-05-31,1.2779505946935041,1.3831944947482795,0.7357926221335992,1.169799972838213
2017-06-01,1.2827081427264408,1.3869974646867078,0.7570621468926554,1.1786566556079392
2017-06-02,1.3130832570905766,1.4075335023542195,0.7534064473246926,1.1830267931629903
2017-06-05,1.3225983531564502,1.3937703730532416,0.7470920571618478,1.1815862483751431
2017-06-06,1.3269899359560842,1.3984788120246288,0.7278165503489531,1.178302582309916
2017-06-07,1.3246111619396157,1.4068091271278522,0.7324692588899967,1.1801505539064472
2017-06-08,1.3165599268069534,1.403404563563926,0.7102027251578598,1.180465824651262
2017-06-09,1.2867337602927722,1.3489677653024266,0.731472249916916,1.1794860601827601
2017-06-12,1.2768526989935958,1.3167330677290836,0.7215021601861084,1.1783316842248222
2017-06-13,1.2927721866422692,1.3273089460340457,0.7304752409438352,1.1836476340143183
2017-06-14,1.2858188472095151,1.31437884824339,0.7188434695912262,1.1824690064606254
2017-06-15,1.2790484903934127,1.306483158275987,0.7052176802924559,1.1798207322041792
2017-06-16,1.280878316559927,1.288228902571532,0.6842804918577601,1.1801554042255982
2017-06-19,1.2967978042086004,1.3250633828323073,0.6912595546693254,1.1900064024212795
2017-06-20,1.279231473010064,1.3130025353132924,0.6859421734795613,1.1820373280561862
2017-06-21,1.2858188472095151,1.3207895689967404,0.6799601196410768,1.1813485827367443
2017-06-22,1.2856358645928638,1.318652662078957,0.6826188102359587,1.1808101973109832
2017-06-23,1.3030192131747482,1.3245201014125316,0.6862745098039216,1.1826533185883634
