date,price_index_bit,price_index_ether
2017-11-15,17.315584318115608,38.566067104598126
2017-11-16,18.631968409532472,38.28459528153659
2017-11-17,18.24686485181982,38.45465970686712
2017-11-18,18.43896646925875,40.215228465375674
2017-11-19,19.022043968317362,40.99891092693016
2017-11-20,19.41057892332975,42.42699100618282
2017-11-21,19.104342027906394,41.69478790657781
2017-11-22,19.53581510096524,44.03762669673248
2017-11-23,19.02744012661729,47.45209838265312
2017-11-24,19.536147954593506,54.942449698361735
2017-11-25,20.807748208365503,53.943465511932196
2017-11-26,22.08503008865334,54.52816105085898
2017-11-27,23.23963229208946,55.572266027749684
2017-11-28,23.808768078239094,54.710028199390734
2017-11-29,23.40593659759593,49.46013243419802
2017-11-30,24.22251207262566,51.726615407818755
2017-12-01,25.978795750308638,53.97400854466143
2017-12-02,26.213124704608656,53.616410392654366
2017-12-03,26.801552132296603,53.894528166346724
2017-12-04,27.59211648316738,54.39789683451661
2017-12-05,28.206342378529556,53.59697455920454
2017-12-06,33.827396468472124,49.58334255513026
2017-12-07,42.36785656782402,50.256655608969034
2017-12-08,39.21909360518691,52.758222137586415
2017-12-09,35.926179595191336,54.779442899019614
2017-12-10,36.5823011295281,51.10269867474228
2017-12-11,40.08871531573818,59.59607668901486
2017-12-12,41.22154103284163,75.36404884952245
2017-12-13,38.83753701895048,81.30310996504618
2017-12-14,39.20631110126804,80.49894308829171
2017-12-15,41.9115096205028,79.18378149427534
2017-12-16,46.14954995054509,80.54440987542465
2017-12-17,45.305493247831556,83.29389714167692
2017-12-18,45.24252843648437,91.93247371843043
2017-12-19,42.07672059429975,95.65514370501754
2017-12-20,39.34974790021586,94.76005031515376
2017-12-21,37.404819428712514,94.98876823750552
2017-12-22,32.739304892117644,78.07454440921344
2017-12-23,34.79240616984073,83.22587702046997
2017-12-24,32.961799050745945,80.3059758016371
2017-12-25,33.20038806919108,88.5993253726884
2017-12-26,38.10756820880902,89.52507830436475
2017-12-27,37.48908224930173,88.2531804166325
2017-12-28,34.57298859579037,85.26618408810293
2017-12-29,34.69062692706395,87.18304801663697
2017-12-30,30.657328562142393,82.9794567786055
2017-12-31,33.50762121401571,87.54642925587216
2018-01-01,32.32603475185466,89.38682791994546
2018-01-02,35.46201752205643,102.3213132956834
2018-01-03,35.98014580115766,111.37706300239715
2018-01-04,36.92266939075001,113.48285523602962
2018-01-05,41.254914232042466,115.4262126240019
2018-01-06,41.48569274764097,120.51195415191044
2018-01-07,39.00180490746734,133.41022991677434
2018-01-08,35.90700583931303,132.87342667226116
2018-01-09,34.546716273992566,150.3669054183454
2018-01-10,35.44118874397091,145.28579600914463
2018-01-11,31.730980300887257,133.61384542753152
2018-01-12,33.09150794901127,147.2964885861369
2018-01-13,33.99000702329824,161.55181978692738
2018-01-14,32.5977611981806,158.12160878301958
2018-01-15,32.710901382505526,149.4622159167075
2018-01-16,27.197543933175588,121.90137792953871
2018-01-17,26.482958045923834,117.33857153464639
2018-01-18,27.16062029527324,119.88722538582877
2018-01-19,27.474242380573774,120.21346494152317
2018-01-20,30.53187972802218,133.63929383579787
2018-01-21,27.45696172970624,121.42589376865072
2018-01-22,25.87417800575747,116.06713968324755
2018-01-23,25.725059580293824,114.09682279950364
2018-01-24,26.88723651525655,122.49025014257468
2018-01-25,26.650540601822186,122.17210267230574
2018-01-26,26.442248197999945,122.072610976281
2018-01-27,27.07966983058198,128.0769101173244
2018-01-28,27.89768998281773,144.15088455880624
2018-01-29,26.738118089792902,136.7872139224824
2018-01-30,23.92119863712042,123.91901868459256
2018-01-31,24.19292508344636,129.37727858833358
2018-02-01,21.70629351232306,119.94622841010006
2018-02-02,20.902024375605095,105.94715364227143
2018-02-03,21.716637401118167,111.52734559760609
2018-02-04,19.5913438697976,96.56435234685813
2018-02-05,16.462839904555956,80.74594234499465
2018-02-06,18.35340112770058,91.75627667862172
2018-02-07,18.039305188276472,87.58518794426674
2018-02-08,19.564313381402076,94.6120837792987
2018-02-09,20.680075727089786,102.25433116449175
2018-02-10,20.407685884990837,99.54139950578524
2018-02-11,19.243307261966134,94.24800348556342
2018-02-12,21.128827139532632,100.50069999230996
2018-02-13,20.351847377365505,97.78788837326509
2018-02-14,22.473400928335124,106.84675911118133
2018-02-15,24.06345426798459,108.39874483528804
2018-02-16,24.223224009552784,109.2356472338857
2018-02-17,26.303307234517266,112.69535268877257
2018-02-18,24.975678931470508,106.88841287376825
2018-02-19,26.56982590845095,109.19573051581418
2018-02-20,26.99209234261127,103.5854580335054
2018-02-21,25.303740854380656,98.33313676103204
2018-02-22,23.681426139108112,94.03802587273964
2018-02-23,24.382281814193853,99.97801906093017
2018-02-24,23.227136412128267,97.23917295762391
2018-02-25,22.876022063977096,97.73605948406556
2018-02-26,24.53755572029691,100.57104323402736
2018-02-27,25.387055966722727,101.6064700494976
2018-02-28,24.61140530758514,98.93796012675217
2018-03-01,25.920569480197194,100.90480998262183
2018-03-02,26.241056671580736,99.12931746970956
2018-03-03,27.19565082816482,99.172348157827
2018-03-04,27.249852805451173,100.26596596456336
2018-03-05,27.393527687202536,98.76269515961027
2018-03-06,25.51558369690441,94.51305105845081
2018-03-07,23.588097680115673,87.09500951656344
2018-03-08,22.237604181993788,81.51470458272371
2018-03-09,22.101598802593745,84.32828596713186
2018-03-10,20.985459685090706,79.46629836850875
2018-03-11,22.67222549561999,83.68307984700681
2018-03-12,21.788143144107345,80.96344008956194
2018-03-13,21.7638332718262,79.92177121168675
2018-03-14,19.57430130173362,71.06732095637628
2018-03-15,19.647797232041814,70.72175501515886
2018-03-16,19.736532773260873,69.60673484286886
2018-03-17,18.738931154124447,63.95099557342716
2018-03-18,19.46511375424437,62.31571644645973
2018-03-19,20.428396777416342,64.4076264462821
2018-03-20,21.097818587982612,64.4595683139867
2018-03-21,21.13524150632736,64.98676838556915
2018-03-22,20.65993114812904,62.43812159554335
2018-03-23,21.017697945878492,62.42851842261265
2018-03-24,20.517086088964813,60.90372521244426
2018-03-25,20.109164721589394,60.654755893059225
2018-03-26,19.431315242074085,56.68242459374353
2018-03-27,18.54048567013844,52.07391486297329
2018-03-28,18.827929048724123,51.63001172482983
2018-03-29,16.960919531262924,44.65263225022179
2018-03-30,16.309579300607204,45.656474512369215
2018-03-31,16.506060023593022,45.86610612852122
2018-04-01,16.200012669819095,43.91672910457584
2018-04-02,16.767064653566766,44.705502660014915
2018-04-03,17.64830734756326,48.23034728422954
2018-04-04,16.222758823492445,44.02501547110437
2018-04-05,16.122471643334045,44.33610531538491
2018-04-06,15.707897826360346,42.83826807040988
2018-04-07,16.358267233933617,44.57697195760967
2018-04-08,16.62438486547491,46.33476568158752
2018-04-09,16.02604117344484,46.10546874439728
2018-04-10,16.177597058290488,47.923769518995115
2018-04-11,16.493728258962435,49.809168933867966
2018-04-12,18.673532350620558,57.028340062210994
2018-04-13,18.689414553952663,57.004505128220124
2018-04-14,18.903104271816595,58.01598403119443
2018-04-15,19.71466382758702,61.51260168203369
2018-04-16,19.074542382242374,59.13459127102032
2018-04-17,18.703923736068166,58.17980286354172
2018-04-18,19.32248135156487,60.71283390582029
2018-04-19,19.63229180052504,65.69906961539094
2018-04-20,20.93771830426968,71.23241079690558
2018-04-21,21.055474521203273,70.03814326446756
2018-04-22,20.83506300923517,71.94297498221195
2018-04-23,21.1390277163489,74.33636812280587
2018-04-24,22.953586205297444,81.92679367995595
2018-04-25,20.937505647784953,71.19747219421357
2018-04-26,21.968954320245786,76.68036847321576
2018-04-27,21.2719796260063,74.85512305113458
2018-04-28,22.12747123774092,79.09469794302993
2018-04-29,22.29457762803217,79.69663329571429
2018-04-30,21.87200376656241,77.50350161650837
2018-05-01,21.584323460914945,77.93027791939933
2018-05-02,21.861045023148424,79.49625885582122
2018-05-03,23.063319262899686,90.18532468797687
2018-05-04,22.961301937319355,90.88883477787311
2018-05-05,23.33383911482316,94.41691341179529
2018-05-06,22.852516587964264,91.66244803016349
2018-05-07,22.185531081038228,87.1984342767958
2018-05-08,21.858442292694058,87.09801756926085
2018-05-09,22.07231924072389,87.03068944139741
2018-05-10,21.40663741050857,84.13866566868987
2018-05-11,19.980662417726535,78.62129682332909
2018-05-12,20.130726239953805,79.36888265251464
2018-05-13,20.6492104875186,84.85814103358341
2018-05-14,20.632285805114634,84.51720721107375
2018-05-15,20.1437214003574,82.00927504981149
2018-05-16,19.808678797187763,81.79860544364419
2018-05-17,19.158924244233372,77.81967902409521
2018-05-18,19.52970816147995,80.3313112313984
2018-05-19,19.520737293901448,80.58155155896546
2018-05-20,20.15051485045099,82.76103402252795
2018-05-21,19.927405837203803,80.89298386933947
2018-05-22,19.034564118855616,74.93715250696985
2018-05-23,17.889050668658008,67.51494488270812
2018-05-24,17.958923348533503,69.6170300091431
2018-05-25,17.705186022776925,67.87925113345354
2018-05-26,17.411067079757668,67.94242024009918
2018-05-27,17.44027614137987,66.25195817456304
2018-05-28,16.890597267840914,59.700200503747325
2018-05-29,17.68731478786757,65.4097316639141
2018-05-30,17.530930213928524,64.73896415701763
2018-05-31,17.73839395090539,66.82774606448093
2018-06-01,17.850304425992544,67.10517184482975
2018-06-02,18.091734257695595,68.4662592011559
2018-06-03,18.273516256916484,71.5344729525156
2018-06-04,17.786443914777625,68.60242654438802
2018-06-05,18.068797406631052,70.49025499711982
2018-06-06,18.11665782885386,70.23817170768886
2018-06-07,18.174080858438753,70.01407884288827
2018-06-08,18.04787385772082,69.53859468200027
2018-06-09,17.827888814463936,69.13194267532438
2018-06-10,16.062232071068294,60.90835026999546
2018-06-11,16.348397199262088,61.69561979908581
2018-06-12,15.580176803930504,57.47975980151971
2018-06-13,15.029953576020324,55.24127431368592
2018-06-14,15.800280888589166,60.12894686932037
2018-06-15,15.282461192539138,56.80424719741041
2018-06-16,15.503961413249698,57.80357738051172
2018-06-17,15.383506539295256,57.896823483553185
2018-06-18,15.941043301093195,60.03049316331098
2018-06-19,16.024171183269367,62.236236068145026
2018-06-20,16.039816459539683,62.04083974363149
2018-06-21,15.929020119513812,61.01108303688427
2018-06-22,14.399845477326044,53.89036208397238
2018-06-23,14.586338279980321,54.89721239881721
2018-06-24,14.611783090674514,52.94806839303854
2018-06-25,14.79155409922462,53.2532586410076
2018-06-26,14.423467683257122,50.06738836835538
2018-06-27,14.57367481746323,51.17720093767746
2018-06-28,13.973201093360602,48.86340115390331
2018-06-29,14.718461522792348,50.44187680686998
2018-06-30,15.158006296336668,52.65976843157701
2018-07-01,15.114974563207264,52.51376842782577
2018-07-02,15.655494183260048,54.99288753971763
2018-07-03,15.45527232418152,53.702715378790785
2018-07-04,15.616130774492172,54.06401357683879
2018-07-05,15.714573390793925,54.884717682272445
2018-07-06,15.795901783042277,54.83844239271262
2018-07-07,16.230073513121965,56.88014050818923
2018-07-08,16.03349686356967,56.58617043800464
2018-07-09,15.957446743961231,55.14733621730092
2018-07-10,14.982733434735227,50.2585091625678
2018-07-11,15.136017153519273,51.65766321394499
2018-07-12,14.743338864280016,49.75525700348126
2018-07-13,14.765208965695635,50.212579869679736
2018-07-14,14.855319839614825,50.45078445587886
2018-07-15,15.053008312744877,52.04314234265564
2018-07-16,15.957446743961231,55.60731760894675
2018-07-17,17.3286025933545,57.96091760170906
2018-07-18,17.446334539711035,55.59054383152257
2018-07-19,17.673752158257454,54.330215648824854
2018-07-20,17.406924901272564,52.141246521415
2018-07-21,17.561156328303763,53.49921637711695
2018-07-22,17.559263223292994,53.17771485747883
2018-07-23,18.251881926820886,52.15917832851612
2018-07-24,19.939901717164997,55.45865554916987
2018-07-25,19.365016115735404,54.662711389237316
2018-07-26,18.821065098382878,53.68443404443961
2018-07-27,19.32624444675111,54.33565273938121
2018-07-28,19.390485197006658,54.015425758503376
2018-07-29,19.452758874778485,53.98846979331002
2018-07-30,19.362861859315455,52.879695948363526
2018-07-31,18.415983527212624,50.19406853933687
2018-08-01,18.04785037304816,48.67621588118103
2018-08-02,17.91113481344847,47.736119029033595
2018-08-03,17.59689731877301,48.38872625804709
2018-08-04,16.646468547968666,47.11497947707942
2018-08-05,16.730803301925327,47.49259160179137
2018-08-06,16.45462651013011,47.04625962350134
2018-08-07,15.984359069318717,43.98706923938435
2018-08-08,14.925570909344122,41.256554114552486
2018-08-09,15.546731994969923,42.29487176752113
2018-08-10,14.63895582776645,38.660817827125456
2018-08-11,14.90173563086128,37.26513379755289
2018-08-12,14.965548849123184,36.971049845035196
2018-08-13,14.906090835668472,33.1446034526187
2018-08-14,14.674460214781606,32.26964006438451
2018-08-15,14.932009038189538,32.66668810728016
2018-08-16,14.994047037100682,33.324038625850385
2018-08-17,15.576082288235785,36.526684596561374
2018-08-18,15.204777408831298,34.22248708188989
2018-08-19,15.399601815179121,34.80348220759558
2018-08-20,14.932032707780879,31.735499384300248
2018-08-21,15.358629752563635,32.618098311820894
2018-08-22,15.093411981560429,31.391437356453032
2018-08-23,15.467793907839562,32.05815876414756
2018-08-24,15.905870704423883,32.73644917076094
2018-08-25,16.00819434780156,32.35224271666524
2018-08-26,15.875810323417719,31.837537954764688
2018-08-27,16.295661534667595,33.04140798226238
2018-08-28,16.79660476586008,34.30196610446253
2018-08-29,16.68033973318112,33.47050215216329
2018-08-30,16.517185240050814,32.868104378457694
2018-08-31,16.65766426467411,32.74072970036093
2018-09-01,17.026128793117383,34.167997096982006
2018-09-02,17.214231035523675,34.05577780746896
2018-09-03,17.184265332882884,33.464370582736294
2018-09-04,17.424748380932197,33.055290780965024
2018-09-05,16.078351016543504,26.878370878201558
2018-09-06,15.45427857118246,26.633570861078255
2018-09-07,15.30729040893972,25.128212721754796
2018-09-08,14.736640231240811,22.9009490498938
2018-09-09,14.913878131220462,22.782135430997
2018-09-10,14.982141232654934,22.80006737932125
2018-09-11,14.962022080013012,21.410283539197305
2018-09-12,15.034451029523929,21.2095614079549
2018-09-13,15.426206435849146,24.451541974990047
2018-09-14,15.415318423831165,24.49723952071959
2018-09-15,15.4874870078373,25.807428648281697
2018-09-16,15.42589873116168,25.51993902514776
2018-09-17,14.867343714639267,22.89215661071546
2018-09-18,15.08060673264363,24.29200547989882
2018-09-19,15.14508269946315,24.291311339963688
2018-09-20,15.431792459406196,25.98293036188096
2018-09-21,15.941351421847694,28.527300294108205
2018-09-22,15.910651961875256,27.821128600100334
2018-09-23,15.883786975700458,28.266535058476858
2018-09-24,15.611065944241382,26.461771227133024
2018-09-25,15.258531050772241,25.27884108767849
2018-09-26,15.373399577561939,24.97133709641491
2018-09-27,15.803594400228894,26.434468389684493
2018-09-28,15.726384193266606,25.729684975546885
2018-09-29,15.626569526571334,26.797850645726218
2018-09-30,15.682429762141846,26.93818260261212
2018-10-01,15.597361250853533,26.69754742509961
2018-10-02,15.518020780670335,26.282567433879713
2018-10-03,15.391364797391606,25.50837002622889
2018-10-04,15.566756469246469,25.70839801753616
2018-10-05,15.675139528008064,26.331157229338974
2018-10-06,15.594260534387544,26.04413036616179
2018-10-07,15.628912816114333,26.15970466536131
2018-10-08,15.745556562254787,26.522508471457094
2018-10-09,15.722857424156434,26.37523511521987
2018-10-10,15.587680387994068,26.11921316914526
2018-10-11,14.80826441464605,21.92313726127085
2018-10-12,14.851674445169913,22.759344503126822
2018-10-13,14.878681448892774,23.119603129460454
2018-10-14,14.890374227016432,22.64226623406785
2018-10-15,15.61374060806319,24.26065349282868
2018-10-16,15.612722815635422,24.30878052833118
2018-10-17,15.490398367572546,23.957430031165078
2018-10-18,15.330107894994793,23.52579068150201
2018-10-19,15.303361256776709,23.569174427447773
2018-10-20,15.3596475449914,23.766194479036145
2018-10-21,15.343457544512493,23.732875762149796
2018-10-22,15.354842617948684,23.605848154020595
2018-10-23,15.32781194463448,23.639629630863695
2018-10-24,15.375387823234787,23.583635676096364
2018-10-25,15.329113772158369,23.45255891834556
2018-10-26,15.325468655091479,23.52312981175067
2018-10-27,15.338794635017834,23.62505269222592
2018-10-28,15.35302005941524,23.758790319728064
2018-10-29,14.989076422918561,22.81950329750495
2018-10-30,14.992958235898886,22.85525150416426
2018-10-31,14.95352469672072,22.835005756056233
2018-11-01,15.095944627834177,23.007499529936602
2018-11-02,15.121176412206278,23.21146098087629
2018-11-03,15.05684246293482,23.15951617573056
2018-11-04,15.09203914526251,24.004053096808125
2018-11-05,15.195072876380488,24.189735529455998
2018-11-06,15.292946636585599,25.27270951825149
2018-11-07,15.456574521542775,25.125898921971018
2018-11-08,15.275691504496233,24.553002095508543
2018-11-09,15.11450158744743,24.3034587888285
2018-11-10,15.170361823017942,24.58794047224353
2018-11-11,15.175214089243346,24.449922315141404
2018-11-12,15.0805357238696,24.343256145109414
2018-11-13,15.052652945267031,23.92769770394358
2018-11-14,13.582439948560824,20.985816968863944
2018-11-15,13.368656199546905,20.917444185253412
2018-11-16,13.19709900148968,20.266225236110184
2018-11-17,13.146872128658906,20.13017380882426
2018-11-18,13.31068937034683,20.48487931567684
2018-11-19,11.530617753363696,17.258054137225415
2018-11-20,10.537394361410417,15.078917500866922
2018-11-21,10.893148319302266,15.814937212085477
2018-11-22,10.334001562996269,14.65861577014435
2018-11-23,10.289431722496579,14.264112907010858
2018-11-24,9.185600330195422,13.130119632983147
2018-11-25,9.491435119943963,13.472099241024967
2018-11-26,8.945046273372078,12.533274978758605
2018-11-27,9.04348810376943,12.727055710649692
2018-11-28,10.077139157737298,14.164850896286945
2018-11-29,10.127854701684221,13.59850735286282
2018-11-30,9.508710269690765,13.092800483066883
2018-12-01,9.975956227164753,13.724946496920612
2018-12-02,9.79892219889036,13.465030505057554
2018-12-03,9.217248720416835,12.601534135016761
2018-12-04,9.365806088633112,12.750678401993548
2018-12-05,8.885552345170645,11.855395914727486
2018-12-06,8.334303888196223,10.615835594701418
2018-12-07,8.094851595250045,10.793247102237375
2018-12-08,8.227821475559447,10.661947719105175
2018-12-09,8.554744825614462,11.006983833130016
2018-12-10,8.290643603651318,10.607112638757048
2018-12-11,8.105860025367203,10.290081167086697
2018-12-12,8.253468494625704,10.480738118132283
2018-12-13,7.843338653427136,10.011732403848702
2018-12-14,7.674828927303199,9.753625844660037
2018-12-15,7.661282541373233,9.768956341484134
2018-12-16,7.69933704502182,9.863971071702714
2018-12-17,8.392916984202053,11.006031430565097
2018-12-18,8.748420913525717,11.697698918114266
2018-12-19,8.866512379497562,11.715760372936044
2018-12-20,9.786053370942234,13.445128446571303
2018-12-21,9.222959743417146,12.66761807595074
2018-12-22,9.50140596815078,13.507905195614972
2018-12-23,9.465423048178838,15.128231493098953
2018-12-24,9.653877619411134,16.22413300001231
2018-12-25,9.031110350537118,15.021691651329109
2018-12-26,9.13006559811131,15.255533005260165
2018-12-27,8.650841628552739,13.486665827028371
2018-12-28,9.28775495905722,15.924381481228991
2018-12-29,9.042751227235367,15.967339658425894
2018-12-30,9.150551764572421,16.180338593014
2018-12-31,8.858818746080711,15.429372956068718
2019-01-01,9.097454694561893,16.29139638580913
2019-01-02,9.33388875033677,17.93746410073753
2019-01-03,9.081409910339618,17.253426928574335
2019-01-04,9.13105995570274,17.88358322998568
2019-01-05,9.101418150826941,18.005826734633928
2019-01-06,9.649222970130463,18.24965609250219
2019-01-07,9.527598201105095,17.55008036408159
2019-01-08,9.540852491212267,17.395104366860213
2019-01-09,9.551381600885334,17.446410219897736
2019-01-10,8.707864378917959,14.880646371256828
2019-01-11,8.727843408809946,14.756064325016647
2019-01-12,8.66614982127017,14.573066817770945
2019-01-13,8.409694717226404,13.523905389404854
2019-01-14,8.772074155453977,14.931960279209845
2019-01-15,8.593659886867801,14.11796316850667
2019-01-16,8.65125193438587,14.293158213974847
2019-01-17,8.707010605112762,14.315701580307858
2019-01-18,8.657956462682966,13.999676272363535
2019-01-19,8.825368949395791,14.405604217457627
2019-01-20,8.52345201329652,13.822041670473673
2019-01-21,8.464322646862962,13.55399065809225
2019-01-22,8.531886579813008,13.737902881426132
2019-01-23,8.48583978966688,13.588091094086582
2019-01-24,8.523101489655566,13.577711060391145
2019-01-25,8.520498749863547,13.463809310569866
2019-01-26,8.526876641279534,13.476580893274933
2019-01-27,8.483100500310105,13.119856993621816
2019-01-28,8.214414611219135,12.331393266161744
2019-01-29,8.161552081721714,12.216656210786384
2019-01-30,8.251649739345865,12.59951210434451
2019-01-31,8.184454127746905,12.385887443906212
2019-02-01,8.255824193449028,12.449375082481648
2019-02-02,8.334206992984264,12.775675805085736
2019-02-03,8.199177983132417,12.435825998841286
2019-02-04,8.187676503805806,12.47388013477872
2019-02-05,8.204726403519789,12.430139686401196
2019-02-06,8.080248683357627,12.138111510515769
2019-02-07,8.046410458737535,12.09368756186435
2019-02-08,8.679119244508112,13.798084576521928
2019-02-09,8.689589144651094,13.816957598584596
2019-02-10,8.734524771180931,14.438860894430372
2019-02-11,8.635686200348292,14.03301012092202
2019-02-12,8.647752998797882,14.180387027219416
2019-02-13,8.596962689594433,14.178224954278013
2019-02-14,8.561009450272245,14.043631356675919
2019-02-15,8.570311085187978,14.125792495003656
2019-02-16,8.591558658448175,14.25997271573071
2019-02-17,8.69582037153916,15.456053324108872
2019-02-18,9.268336140082697,16.90211896263465
2019-02-19,9.342611159747548,16.81509840594886
2019-02-20,9.467411689086523,17.301940435625234
2019-02-21,9.35923629425376,16.905875795931085
2019-02-22,9.480917783336276,17.248504422035687
2019-02-23,9.805191956204345,18.37104155446433
2019-02-24,9.019126012730583,15.71679202207636
2019-02-25,9.190183457521652,16.17610464101349
2019-02-26,9.123107723053357,15.975593813024432
2019-02-27,9.115272009056323,15.748410205448673
2019-02-28,9.124119234352678,15.820172416517455
2019-03-01,9.135477017057758,15.785161244633327
2019-03-02,9.146912635770123,15.526401207590634
2019-03-03,9.106107662977692,15.299933636594263
2019-03-04,8.903451744103645,14.782186707628737
2019-03-05,9.222560451707615,15.944670207358168
2019-03-06,9.240472557258341,16.05653887336994
2019-03-07,9.258323466926882,15.969210089167694
2019-03-08,9.233819130638505,15.63284984562026
2019-03-09,9.381001664914363,15.961208178311567
2019-03-10,9.353275307421598,15.821610573581381
2019-03-11,9.243513476265269,15.483257664257513
2019-03-12,9.25281299663439,15.553696344019349
2019-03-13,9.24703988749122,15.41720384783982
2019-03-14,9.288821330386192,15.4690935301764
2019-03-15,9.375314915056306,15.929560977576164
2019-03-16,9.5831687603111,16.474043418909336
2019-03-17,9.527552501230964,16.196662058183772
2019-03-18,9.544780189754663,16.124246037635608
2019-03-19,9.636340831634987,16.25666463486553
2019-03-20,9.674889361289722,16.276003667542266
2019-03-21,9.537252127922272,15.807424385633315
2019-03-22,9.524568196714807,15.870518735859124
2019-03-23,9.552636045627148,15.992969592253447
2019-03-24,9.520307955420554,15.848015898968649
2019-03-25,9.380426284913234,15.62173811369746
2019-03-26,9.432523407450631,15.671406757524808
2019-03-27,9.673918745576565,16.310918421769745
2019-03-28,9.631410336771113,16.129090781065607
2019-03-29,9.700685054810917,16.485524645684446
2019-03-30,9.720296599030412,16.43870068460655
2019-03-31,9.71732419901687,16.37176401717285
2019-04-01,9.842249400874708,16.408348690566662
2019-04-02,11.550471400530732,18.96873213840173
2019-04-03,11.770939410825164,18.67916698063641
2019-04-04,11.652063557271665,18.285096391990624
2019-04-05,11.921618336681336,19.148410738294675
2019-04-06,11.976380511221878,19.19843070161427
2019-04-07,12.305576719323525,20.191564398363788
2019-04-08,12.520671882637567,20.854140403753977
2019-04-09,12.319923777798024,20.374693223002417
2019-04-10,12.60299668190596,20.516170742276955
2019-04-11,11.987435357028946,19.146348152612404
2019-04-12,12.046730617379458,19.058343469084242
2019-04-13,12.063412118697833,19.032547668436774
2019-04-14,12.23178765994387,19.417236643496278
2019-04-15,11.99363868317319,18.69251494093265
2019-04-16,12.392355190035241,19.392354098235185
2019-04-17,12.43112306837294,19.314531801773892
2019-04-18,12.541062427074037,20.108543523648503
2019-04-19,12.553907718595937,20.096327681638638
2019-04-20,12.634558338933726,20.101282016344353
2019-04-21,12.579278767908317,19.672680265032895
2019-04-22,12.780077277071618,19.88417866297766
2019-04-23,13.18955327899409,19.834793992607604
2019-04-24,12.935116015825699,19.1844186275627
2019-04-25,12.333077396115259,17.869406310425408
2019-04-26,12.496001472519673,18.087792837224768
2019-04-27,12.469829655037614,18.32933561878337
2019-04-28,12.509708051782212,18.19746540702622
2019-04-29,12.420269019662221,17.95531717660182
2019-04-30,12.664951430083093,18.760987077601918
2019-05-01,12.787963228900502,18.605072508322454
2019-05-02,13.030781474025224,18.7559839767892
2019-05-03,13.653305301270619,19.430412335267043
2019-05-04,13.802135110956812,18.97623332921754
2019-05-05,13.718205006629384,18.909609371361856
2019-05-06,13.602457330078638,19.974247768882364
2019-05-07,13.798191862629043,19.644004834813867
2019-05-08,14.160232006164472,19.776991730424562
2019-05-09,14.614857080127337,19.700767461403586
2019-05-10,15.098474844897765,20.03088160544266
2019-05-11,17.053400179453387,22.47906717185011
2019-05-12,16.503318464189295,21.67166455469479
2019-05-13,18.497584774554046,22.773143650794506
2019-05-14,18.922456344945992,25.121915907572948
2019-05-15,19.421296150731052,28.59313546882516
2019-05-16,18.663258069661463,30.543316720231786
2019-05-17,17.382701048049828,28.201123176539603
2019-05-18,17.210651966273826,27.140319574295273
2019-05-19,19.40359649495851,30.22889402162981
2019-05-20,18.884331535628586,29.138191643654796
2019-05-21,18.848871426536864,29.525921920533836
2019-05-22,18.17840366316134,28.30921443969056
2019-05-23,18.65600909188576,28.455765947546094
2019-05-24,18.905782087137975,28.862915213229968
2019-05-25,19.060042241928517,29.126096906388373
2019-05-26,20.529147918439335,30.897284300686437
2019-05-27,20.84291756349908,31.567476290399892
2019-05-28,20.639793082625612,31.440919209653323
2019-05-29,20.49665364242239,31.173327231316858
2019-05-30,19.691850785302446,29.600318982791084
2019-05-31,20.295495000710837,31.01805489488231
2019-06-01,20.270677014643734,30.703112077805393
2019-06-02,20.694224536878153,31.262388407163915
2019-06-03,19.430355295796105,29.224208663610273
2019-06-04,18.243978431490323,27.920481578094126
2019-06-05,18.519636310763346,28.581329444025062
2019-06-06,18.514409693737175,28.861683552500338
2019-06-07,19.03970414319971,29.03013068121598
2019-06-08,18.82709527099265,28.42943714113734
2019-06-09,18.19736434282797,26.965797590740333
2019-06-10,18.936453752288013,28.635600600855632
2019-06-11,18.76457589789798,28.43449700732567
2019-06-12,19.280911754506626,30.183900388168787
2019-06-13,19.482260345114764,29.63616481190259
2019-06-14,20.577946994938518,30.5522751412259
2019-06-15,20.920072992091804,31.12284249248952
2019-06-16,21.289585560949035,31.146429269495886
2019-06-17,22.06089273373906,31.739677536358094
2019-06-18,21.496161537276993,30.663846549098917
2019-06-19,21.950047051899634,31.170561790772577
2019-06-20,22.5503992149784,31.432393597518978
2019-06-21,24.01175118469688,34.11816705890972
2019-06-22,25.330465296143586,35.792204175240286
2019-06-23,25.69421958206361,35.612593017520666
2019-06-24,26.06282951967069,35.91302662030103
2019-06-25,27.908617590067784,36.80402936651008
2019-06-26,30.808888621667833,38.9589727242175
2019-06-27,26.46924548505969,34.04382066967757
2019-06-28,29.36764780550022,36.005744530069656
2019-06-29,28.30734237359419,37.02761234009107
2019-06-30,25.60376525053923,33.63061697017285
2019-07-01,25.049846920918007,33.971337689151945
2019-07-02,25.56713022797645,33.734789089286345
2019-07-03,28.31183572549787,35.06563168031051
2019-07-04,26.54648235060932,32.91648724767865
2019-07-05,25.98556606393884,33.31843036909893
2019-07-06,26.53018180627465,33.26632388511089
2019-07-07,27.103686323426558,35.36649444528649
2019-07-08,29.080361025892444,36.240051530191316
2019-07-09,29.761701393518123,35.734441487478904
2019-07-10,28.773968614419367,33.550365066050496
2019-07-11,26.885488187816126,31.086367472265568
2019-07-12,27.967957619367404,31.96244969074967
2019-07-13,26.96529633054284,31.173686886041448
2019-07-14,24.275670817792097,26.32850454245626
2019-07-15,25.788231344996877,26.58278246691852
